argout,vdot,verbose,gentst_err,VDAG-alloc,pmu-sram-size,project,run-tst,runhybrid_rbw,flit-width,routing-cost,succeeded,VMC-alloc,bcread,retime-exout,time,waveform,clock,psim-q,run-psim,VBB-split,PCU,retime-buffer-only,run-proute,runhybrid_dram_power,memelm,runhybrid_complete,merge,runp2p_wbw,prtime,proute-q,dot,genpir,MC_Total,row,runhybrid_wbw,slink,argin,runp2p_err,runhybrid_time,rundot,split-algo,freq,mem-tech,VBB,runp2p_complete,debug-print,OPS-All,load,VPMU-alloc,arch,vfifo,VPMU-split,dupra,stat,trace,save,word,rtelm-unsafe,VAFG-split,reserve-pcu,runp2p_time,fifo-depth,proute-seed,merge-forward,avgActive,mdone,maketst_err,module,simfreq,runhybrid_err,vec,retime-glob,pcu-stage,runhybrid_cycle,scheduled,igraph,pmu-stage,spatial_sha,time-out,VDAG-split,reserve-dag,runhybrid_success,VAFG,col,dedicated-dag,split-forward,runp2p_pass,OPS-Prog FU,ag-dce,PCU_Total,psim,VPCU-alloc,OPS-Fix,share-adctx,pracc,merge-algo,app,pattern,runp2p_dram_power,runhybrid_deadlock,dag,VDAG,fast,proute-opts,MC,pirArgs,vlink,codegen,simulate,net,retime-local,maxActive,runhybrid_pass,start-id,runp2p_rbw,DAG,nn,rtelm,tungsten,runproute_err,tokenout,vc,open,proute-algo,VBB-alloc,name,OPS-FU,link-prop,mapping,DAG_Total,OPS-Other,runp2p_cycle,gentst_time,PMU,VMC-split,notFit,debug,rtanal,topo,algo,genpir_err,sr,VAFG-alloc,VPCU-split,mergeTime_ms,split-thread,PMU_Total,maketst_time,VPCU,VPMU,reserve-pmu,runp2p_deadlock,OPS-Flt,dag-stage,constprop,split,lrange,pir_sha,vcLimit,routing-algo,runproute_time,VMC,backend,runp2p_success
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,10,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,21,False,False,,False,False,False,0.132061,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,7,MyDesign,4,7,False,True,False,True,32,False,1,0,0:09.03,16,0,False,18.044020290602703,True,,False,0.43kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,32,,False,True,bfs,NaivePageRankCSR_2,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,94.50606138767088,,0,41.6322,23,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,3877,153.336679241,9,10,,True,True,mesh,route_min_directed_valient,,True,1,46,,1,200,1:51.14,46,7,0,False,,6,True,True,True,a964d975,4,dor,,10,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,30,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,86,False,False,,False,False,False,0.227353,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,21,MyDesign,4,21,False,True,False,True,32,False,1,0,0:17.29,16,0,False,16.25222024866785,True,,False,0.13kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,96,,False,True,bfs,NaivePageRankCSR_3,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,30,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,94.89342806394316,,0,47.9432,40,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2252,744.346210498,33,30,,True,True,mesh,route_min_directed_valient,,True,1,138,,1,200,3:58.09,138,21,0,False,,6,True,True,True,a964d975,4,dor,,30,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,6,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,11,False,False,,False,False,False,0.0689562,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:14.81,16,0,False,12.886868686868686,True,,False,1.0kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,16,,False,True,bfs,NaivePageRankCSR_4,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,98.26262626262626,,0,26.6774,10,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,14850,68.910946099,12,6,,True,True,mesh,route_min_directed_valient,,True,1,23,,1,200,1:59.76,23,10,0,False,,6,True,True,True,a964d975,4,dor,,6,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,6,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,12,False,False,,False,False,False,0.0678595,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,7,MyDesign,4,7,False,True,False,True,32,False,1,0,0:10.57,16,0,False,7.839628893306826,True,,False,0.71kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,18,,False,True,bfs,NaivePageRank_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,96.69980119284294,,0,19.7302,11,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,7545,59.671417958,13,6,,True,True,mesh,route_min_directed_valient,,True,1,29,,1,200,2:15.30,29,7,0,False,,6,True,True,True,a964d975,4,dor,,6,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,6,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,18,False,False,,False,False,False,0.068058,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:11.11,16,0,False,8.804388763347953,True,,False,0.68kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,20,,False,True,bfs,NaivePageRank_1,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,96.98258673401568,,0,19.6347,11,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,7523,112.879926563,9,6,,True,True,mesh,route_min_directed_valient,,True,1,33,,1,200,2:08.87,33,5,0,False,,6,True,True,True,a964d975,4,dor,,6,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,9,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,25,False,False,,False,False,False,0.131181,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,7,MyDesign,4,7,False,True,False,True,32,False,1,0,0:09.00,16,0,False,12.825705907950335,True,,False,0.43kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,30,,False,True,bfs,NaivePageRank_2,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,93.87650525236997,,0,33.2708,18,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,3903,111.109940188,14,9,,True,True,mesh,route_min_directed_valient,,True,1,50,,1,200,3:01.52,50,7,0,False,,6,True,True,True,a964d975,4,dor,,9,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,36,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,128,False,False,,False,False,False,0.306037,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,27,MyDesign,4,27,False,True,False,True,32,False,1,0,0:16.78,16,0,False,13.035989555478656,True,,False,0.1kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,120,,False,True,bfs,NaivePageRank_3,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,36,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,91.03407053197849,,0,45.7143,40,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1673,972.71252479,58,36,,True,True,mesh,route_min_directed_valient,,True,1,199,,1,200,16:27.63,199,27,0,False,,6,True,True,True,a964d975,4,dor,,36,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,6,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,16,False,False,,False,False,False,0.069012,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,7,MyDesign,4,7,False,True,False,True,32,False,1,0,0:17.99,16,0,False,7.972479591178936,True,,False,0.82kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,18,,False,True,bfs,NaivePageRank_4,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,98.3420946219167,,0,19.9402,9,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,14838,80.339217426,11,6,,True,True,mesh,route_min_directed_valient,,True,1,29,,1,200,1:48.14,29,7,0,False,,6,True,True,True,a964d975,4,dor,,6,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,3,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,3,False,False,,False,False,False,57.6014,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,3,MyDesign,4,3,False,True,False,True,32,False,1,0,0:06.87,16,0,False,52.1592887446546,True,,False,0.66kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,6,,False,True,bfs,OuterProduct_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,90.0021973192705,,0,0.900022,4,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,4551,33.955803313,3,3,,True,True,mesh,route_min_directed_valient,,True,1,7,,1,200,0:23.32,7,3,0,False,,6,True,True,True,a964d975,4,dor,,3,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,3,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,1,False,False,,False,False,False,3.98395,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,3,MyDesign,4,3,False,True,False,True,32,False,1,0,0:53.29,16,0,False,19.42287234042553,True,,False,1.23kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,6,,False,True,bfs,OuterProduct_1,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,99.59878419452887,,0,0.0622492,6,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,65800,31.80218889,3,3,,True,True,mesh,route_min_directed_valient,,True,1,7,,1,200,0:41.03,7,3,0,False,,6,True,True,True,a964d975,4,dor,,3,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,9,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,17,False,False,,False,False,False,89.8369,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,9,MyDesign,4,9,False,True,False,True,32,False,1,0,0:12.21,16,0,False,39.31433542468498,True,,False,0.24kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,22,,False,True,bfs,OuterProduct_10,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,70.18505825908156,,0,0.745716,12,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2918,60.850927579,9,9,,True,True,mesh,route_min_directed_valient,,True,1,29,,1,200,1:19.35,29,9,0,False,,6,True,True,True,a964d975,4,dor,,9,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,21,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,47,False,False,,False,False,False,103.085,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,21,MyDesign,4,21,False,True,False,True,32,False,1,0,0:10.03,16,0,False,19.16081240501217,True,,False,0.25kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,57,,False,True,bfs,OuterProduct_11,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,21,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,30.20055053086905,,0,0.805348,30,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2543,219.799029369,21,21,,True,True,mesh,route_min_directed_valient,,True,1,77,,1,200,0:59.79,77,21,0,False,,6,True,True,True,a964d975,4,dor,,21,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,5,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,2,False,False,,False,False,False,7.93606,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:52.11,16,0,False,22.34566333311674,True,,False,0.63kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,11,,False,True,bfs,OuterProduct_2,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,99.20077500605474,,0,0.0852507,11,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,33032,64.956782379,5,5,,True,True,mesh,route_min_directed_valient,,True,1,13,,1,200,0:51.29,13,5,0,False,,6,True,True,True,a964d975,4,dor,,5,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,6,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,2,False,False,,False,False,False,7.93582,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,6,MyDesign,4,6,False,True,False,True,32,False,1,0,0:25.87,16,0,False,20.185743110644292,True,,False,1.28kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,12,,False,True,bfs,OuterProduct_3,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,99.19777192504465,,0,0.0658735,12,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,33033,60.353122562,6,6,,True,True,mesh,route_min_directed_valient,,True,1,14,,1,200,0:48.81,14,6,0,False,,6,True,True,True,a964d975,4,dor,,6,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,10,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,4,False,False,,False,False,False,15.7453,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:53.84,16,0,False,22.721334614691575,True,,False,0.31kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,22,,False,True,bfs,OuterProduct_4,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,98.40831281158027,,0,0.12301,22,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,16649,82.033984463,10,10,,True,True,mesh,route_min_directed_valient,,True,1,26,,1,200,2:00.26,26,10,0,False,,6,True,True,True,a964d975,4,dor,,10,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,10,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,12,False,False,,False,False,False,110.749,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,10,MyDesign,4,10,False,True,False,True,32,False,1,0,0:11.21,16,0,False,27.950791639004564,True,,False,0.21kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,22,,False,True,bfs,OuterProduct_5,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,43.26151246303338,,0,0.86523,14,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2367,79.889872202,10,10,,True,True,mesh,route_min_directed_valient,,True,1,26,,1,200,1:19.78,26,10,0,False,,6,True,True,True,a964d975,4,dor,,10,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,3,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,4,False,False,,False,False,False,57.2867,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,3,MyDesign,4,3,False,True,False,True,32,False,1,0,0:05.80,16,0,False,51.87432759548145,True,,False,0.79kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,6,,False,True,bfs,OuterProduct_6,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,89.5104895104895,,0,0.895105,4,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,4576,44.930048032,3,3,,True,True,mesh,route_min_directed_valient,,True,1,8,,1,200,0:38.96,8,3,0,False,,6,True,True,True,a964d975,4,dor,,3,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,5,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,8,False,False,,False,False,False,88.682,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:22.26,16,0,False,43.72187431160902,True,,False,0.13kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,11,,False,True,bfs,OuterProduct_7,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,69.2828146143437,,0,1.03924,7,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2956,70.022699133,5,5,,True,True,mesh,route_min_directed_valient,,True,1,15,,1,200,0:55.43,15,5,0,False,,6,True,True,True,a964d975,4,dor,,5,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,5,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,8,False,False,,False,False,False,88.1749,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,5,MyDesign,4,5,False,True,False,True,32,False,1,0,0:08.60,16,0,False,43.471866957657674,True,,False,0.35kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,11,,False,True,bfs,OuterProduct_8,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,68.88664648503196,,0,0.947191,7,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2973,76.07211936,5,5,,True,True,mesh,route_min_directed_valient,,True,1,15,,1,200,0:54.78,15,5,0,False,,6,True,True,True,a964d975,4,dor,,5,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,7,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,11,False,False,,False,False,False,92.2717,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,7,MyDesign,4,7,False,True,False,True,32,False,1,0,0:07.24,16,0,False,34.75686810808939,True,,False,0.39kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,17,,False,True,bfs,OuterProduct_9,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,54.06546990496304,,0,0.833509,10,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,2841,55.694945785,7,7,,True,True,mesh,route_min_directed_valient,,True,1,21,,1,200,0:46.31,21,7,0,False,,6,True,True,True,a964d975,4,dor,,7,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,1,False,False,,False,False,False,0.0,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,1,MyDesign,4,1,False,True,False,True,32,False,1,0,0:03.83,16,0,False,31.055900621118017,True,,False,0.05kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,1,,False,True,bfs,OuterWrite,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,61.83574879227053,,0,0.0,0,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,207,12.875607429,1,,,True,True,mesh,route_min_directed_valient,,True,1,1,,1,200,0:13.43,1,1,0,False,,6,True,True,True,a964d975,4,dor,,,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,2,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,0,False,False,,False,False,False,1.76248,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,,MyDesign,4,,False,True,False,True,32,False,1,0,0:03.47,16,0,False,22.04422083940156,True,,False,0.33kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,6,,False,True,bfs,RandomCARTInference_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,88.12392426850258,,0,56.3993,3,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,1162,33.753799827,8,2,,True,True,mesh,route_min_directed_valient,,True,1,11,,1,200,0:44.22,11,,0,False,,6,True,True,True,a964d975,4,dor,,2,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,3,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,7,False,False,,False,False,False,0.00881664,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,8,MyDesign,4,8,False,True,False,True,32,False,1,0,0:24.96,16,0,False,15.050699862657433,True,,False,0.58kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,9,,False,True,bfs,SGD_0,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,56.426505028240804,,0,2.29233,10,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,14518,75.872116036,8,3,,True,True,mesh,route_min_directed_valient,,True,1,17,,1,200,1:12.22,17,8,0,False,,6,True,True,True,a964d975,4,dor,,3,Tst,True
4,True,False,,0,65536,pirTest,False,,512,H-hop,True,3,True,False,2020-03-30 22:05:30 -0700,True,1000000000,1,False,,11,False,False,,False,False,False,0.0164334,,4,True,True,40,20,,4,6,,,True,dfs,1000000000.0,DDR4,,True,True,,False,9,MyDesign,4,10,False,True,False,True,32,False,1,0,0:20.76,16,0,False,14.621126026098851,True,,False,0.38kHz,,16,False,6,,False,False,6,c7547856,100,0,0,False,1,20,False,False,True,,True,200,False,10,,False,True,bfs,SGD_1,checkerboard,,False,True,0,True,-i100 -p100 -t1 -d100,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,True,False,hybrid,False,52.586981640775456,,0,4.27269,11,False,True,True,,5,4,False,route_min_directed_valient,,AccelMain,,db,True,40,,7789,68.934886797,10,3,,True,True,mesh,route_min_directed_valient,,True,1,22,,1,200,1:14.31,22,10,0,False,,6,True,True,True,a964d975,4,dor,,3,Tst,True
