argout,psim-q,runp2p_deadlock,retime-local,split-thread,constprop,VPMU-split,OPS-All,PCU_Total,DAG,mapping,simfreq,succeeded,runp2p_rbw,retime-glob,open,VMC-split,genpir_err,algo,link-prop,mergeTime_ms,PMU_Total,vec,runproute_time,VDAG-split,VPCU-split,pracc,runp2p_pass,pattern,reserve-pmu,MC,OPS-Prog FU,VDAG-alloc,dupra,split,debug,save,pmu-stage,OPS-FU,VBB-alloc,maketst_time,debug-print,gentst_time,psim,proute-q,VAFG-split,mdone,spatial_sha,split-algo,genpir,split-forward,vlink,merge,nn,flit-width,notFit,PCU,PMU,dag,OPS-Other,runhybrid_cycle,vfifo,run-proute,maketst_err,fifo-depth,avgActive,gentst_err,runhybrid_time,VPMU,rtelm,DAG_Total,arch,fast,memelm,VBB-split,share-adctx,waveform,reserve-dag,runhybrid_pass,VAFG-alloc,codegen,MC_Total,pirArgs,runp2p_complete,module,igraph,ag-dce,app,sr,runhybrid_wbw,stat,pmu-sram-size,rundot,routing-cost,vc,runp2p_dram_power,net,dot,time-out,argin,runhybrid_dram_power,runproute_err,pcu-stage,runhybrid_deadlock,runhybrid_success,run-psim,proute-opts,runhybrid_err,load,run-tst,backend,VBB,scheduled,trace,start-id,simulate,reserve-pcu,rtanal,verbose,dag-stage,merge-forward,VDAG,merge-algo,runp2p_err,pir_sha,tungsten,proute-algo,topo,time,OPS-Fix,row,lrange,name,mem-tech,VPMU-alloc,word,bcread,col,dedicated-dag,clock,prtime,rtelm-unsafe,runp2p_time,vcLimit,runhybrid_complete,runp2p_wbw,proute-seed,maxActive,retime-exout,VAFG,tokenout,runhybrid_rbw,runp2p_cycle,VPCU,VMC-alloc,VPCU-alloc,VMC,routing-algo,vdot,freq,project,runp2p_success,slink,retime-buffer-only,OPS-Flt
4,1,False,False,1,True,10,,200,10,True,0.41kHz,True,26.9474,False,False,6,,route_min_directed_valient,db,,200,16,,0,23,True,True,checkerboard,0,6,,0,False,True,True,True,6,,,1:59.76,True,68.910946099,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,11,12,True,,,4,False,,16,12.87993000403823,,,10,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,NaivePageRankCSR_4,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,10,32,True,20,False,1000000000,,False,0:36.30,4,False,0.0689191,0,98.20971867007673,False,1,5,,14858,23,6,16,6,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,7,,200,11,True,0.63kHz,True,19.7699,False,False,6,,route_min_directed_valient,db,,200,16,,0,29,True,True,checkerboard,0,6,,0,False,True,True,True,6,,,2:15.30,True,59.671417958,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,12,13,True,,,4,False,,16,7.838589981447124,,,7,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,NaivePageRank_0,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,7,32,True,20,False,1000000000,,False,0:12.05,4,False,0.0678505,0,96.68698648290486,False,1,5,,7546,29,6,18,6,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,5,,200,11,True,0.73kHz,True,19.6347,False,False,6,,route_min_directed_valient,db,,200,16,,0,33,True,True,checkerboard,0,6,,0,False,True,True,True,6,,,2:08.87,True,112.879926563,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,18,9,True,,,4,False,,16,8.804388763347953,,,5,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,NaivePageRank_1,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,0:10.37,4,False,0.068058,0,96.98258673401568,False,1,5,,7523,33,6,20,6,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,7,,200,18,True,0.36kHz,True,33.3692,False,False,9,,route_min_directed_valient,db,,200,16,,0,50,True,True,checkerboard,0,9,,0,False,True,True,True,6,,,3:01.52,True,111.109940188,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,25,14,True,,,4,False,,16,12.825705907950335,,,7,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,NaivePageRank_2,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,7,32,True,20,False,1000000000,,False,0:10.80,4,False,0.131181,0,93.87650525236997,False,1,5,,3903,50,9,30,9,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,27,,200,40,True,0.03kHz,True,45.7143,False,False,36,,route_min_directed_valient,db,,200,16,,0,199,True,True,checkerboard,0,36,,0,False,True,True,True,6,,,16:27.63,True,972.71252479,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,128,58,True,,,4,False,,16,13.035989555478656,,,27,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,NaivePageRank_3,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,27,32,True,20,False,1000000000,,False,0:55.28,4,False,0.306037,0,91.03407053197849,False,1,5,,1673,199,36,120,36,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,7,,200,9,True,0.38kHz,True,20.2033,False,False,6,,route_min_directed_valient,db,,200,16,,0,29,True,True,checkerboard,0,6,,0,False,True,True,True,6,,,1:48.14,True,80.339217426,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,16,11,True,,,4,False,,16,7.972479591178936,,,7,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,NaivePageRank_4,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,7,32,True,20,False,1000000000,,False,0:38.67,4,False,0.069012,0,98.3420946219167,False,1,5,,14838,29,6,18,6,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,3,,200,4,True,0.66kHz,True,0.900022,False,False,3,,route_min_directed_valient,db,,200,16,,0,7,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,0:23.32,True,33.955803313,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,3,3,True,,,4,False,,16,52.1592887446546,,,3,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_0,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,3,32,True,20,False,1000000000,,False,0:06.87,4,False,57.6014,0,90.0021973192705,False,1,5,,4551,7,3,6,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,3,,200,6,True,1.23kHz,True,0.0622492,False,False,3,,route_min_directed_valient,db,,200,16,,0,7,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,0:41.03,True,31.80218889,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,1,3,True,,,4,False,,16,19.42287234042553,,,3,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_1,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,3,32,True,20,False,1000000000,,False,0:53.29,4,False,3.98395,0,99.59878419452887,False,1,5,,65800,7,3,6,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,9,,200,12,True,0.24kHz,True,0.745716,False,False,9,,route_min_directed_valient,db,,200,16,,0,29,True,True,checkerboard,0,9,,0,False,True,True,True,6,,,1:19.35,True,60.850927579,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,17,9,True,,,4,False,,16,39.31433542468498,,,9,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_10,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,9,32,True,20,False,1000000000,,False,0:12.21,4,False,89.8369,0,70.18505825908156,False,1,5,,2918,29,9,22,9,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,21,,200,30,True,0.25kHz,True,0.805348,False,False,21,,route_min_directed_valient,db,,200,16,,0,77,True,True,checkerboard,0,21,,0,False,True,True,True,6,,,0:59.79,True,219.799029369,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,47,21,True,,,4,False,,16,19.16081240501217,,,21,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_11,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,21,32,True,20,False,1000000000,,False,0:10.03,4,False,103.085,0,30.20055053086905,False,1,5,,2543,77,21,57,21,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,5,,200,11,True,0.63kHz,True,0.0852507,False,False,5,,route_min_directed_valient,db,,200,16,,0,13,True,True,checkerboard,0,5,,0,False,True,True,True,6,,,0:51.29,True,64.956782379,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,2,5,True,,,4,False,,16,22.34566333311674,,,5,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_2,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,0:52.11,4,False,7.93606,0,99.20077500605474,False,1,5,,33032,13,5,11,5,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,6,,200,12,True,1.28kHz,True,0.0658735,False,False,6,,route_min_directed_valient,db,,200,16,,0,14,True,True,checkerboard,0,6,,0,False,True,True,True,6,,,0:48.81,True,60.353122562,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,2,6,True,,,4,False,,16,20.185743110644292,,,6,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_3,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,6,32,True,20,False,1000000000,,False,0:25.87,4,False,7.93582,0,99.19777192504465,False,1,5,,33033,14,6,12,6,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,10,,200,22,True,0.31kHz,True,0.12301,False,False,10,,route_min_directed_valient,db,,200,16,,0,26,True,True,checkerboard,0,10,,0,False,True,True,True,6,,,2:00.26,True,82.033984463,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,4,10,True,,,4,False,,16,22.721334614691575,,,10,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_4,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,10,32,True,20,False,1000000000,,False,0:53.84,4,False,15.7453,0,98.40831281158027,False,1,5,,16649,26,10,22,10,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,10,,200,14,True,0.21kHz,True,0.86523,False,False,10,,route_min_directed_valient,db,,200,16,,0,26,True,True,checkerboard,0,10,,0,False,True,True,True,6,,,1:19.78,True,79.889872202,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,12,10,True,,,4,False,,16,27.950791639004564,,,10,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_5,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,10,32,True,20,False,1000000000,,False,0:11.21,4,False,110.749,0,43.26151246303338,False,1,5,,2367,26,10,22,10,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,3,,200,4,True,0.79kHz,True,0.895105,False,False,3,,route_min_directed_valient,db,,200,16,,0,8,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,0:38.96,True,44.930048032,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,4,3,True,,,4,False,,16,51.87432759548145,,,3,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_6,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,3,32,True,20,False,1000000000,,False,0:05.80,4,False,57.2867,0,89.5104895104895,False,1,5,,4576,8,3,6,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,5,,200,7,True,0.13kHz,True,1.03924,False,False,5,,route_min_directed_valient,db,,200,16,,0,15,True,True,checkerboard,0,5,,0,False,True,True,True,6,,,0:55.43,True,70.022699133,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,8,5,True,,,4,False,,16,43.72187431160902,,,5,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_7,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,0:22.26,4,False,88.682,0,69.2828146143437,False,1,5,,2956,15,5,11,5,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,5,,200,7,True,0.35kHz,True,0.947191,False,False,5,,route_min_directed_valient,db,,200,16,,0,15,True,True,checkerboard,0,5,,0,False,True,True,True,6,,,0:54.78,True,76.07211936,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,8,5,True,,,4,False,,16,43.471866957657674,,,5,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_8,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,0:08.60,4,False,88.1749,0,68.88664648503196,False,1,5,,2973,15,5,11,5,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,7,,200,10,True,0.39kHz,True,0.833509,False,False,7,,route_min_directed_valient,db,,200,16,,0,21,True,True,checkerboard,0,7,,0,False,True,True,True,6,,,0:46.31,True,55.694945785,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,11,7,True,,,4,False,,16,34.75686810808939,,,7,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterProduct_9,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,7,32,True,20,False,1000000000,,False,0:07.24,4,False,92.2717,0,54.06546990496304,False,1,5,,2841,21,7,17,7,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,1,,200,0,True,0.05kHz,True,0.0,False,False,,,route_min_directed_valient,db,,200,16,,0,1,True,True,checkerboard,0,0,,0,False,True,True,True,6,,,0:13.43,True,12.875607429,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,1,1,True,,,4,False,,16,31.055900621118017,,,1,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,OuterWrite,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,1,32,True,20,False,1000000000,,False,0:03.83,4,False,0.0,0,61.83574879227053,False,1,5,,207,1,,1,,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,,,200,3,True,0.33kHz,True,56.3993,False,False,2,,route_min_directed_valient,db,,200,16,,0,11,True,True,checkerboard,0,2,,0,False,True,True,True,6,,,0:44.22,True,33.753799827,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,0,8,True,,,4,False,,16,22.04422083940156,,,,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,RandomCARTInference_0,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,,32,True,20,False,1000000000,,False,0:03.47,4,False,1.76248,0,88.12392426850258,False,1,5,,1162,11,2,6,2,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,8,,200,10,True,0.58kHz,True,2.29233,False,False,3,,route_min_directed_valient,db,,200,16,,0,17,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,1:12.22,True,75.872116036,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,7,8,True,,,4,False,,16,15.050699862657433,,,8,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,SGD_0,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,8,32,True,20,False,1000000000,,False,0:24.96,4,False,0.00881664,0,56.426505028240804,False,1,5,,14518,17,3,9,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,10,,200,11,True,0.38kHz,True,4.27269,False,False,3,,route_min_directed_valient,db,,200,16,,0,22,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,1:14.31,True,68.934886797,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,11,10,True,,,4,False,,16,14.621126026098851,,,10,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,SGD_1,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,9,32,True,20,False,1000000000,,False,0:20.76,4,False,0.0164334,0,52.586981640775456,False,1,5,,7789,22,3,10,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,9,,200,16,True,0.54kHz,True,2.32013,False,False,3,,route_min_directed_valient,db,,200,16,,0,27,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,0:55.16,True,75.897955498,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,11,9,True,,,4,False,,16,13.103447027038772,,,9,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,SGD_2,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,8,32,True,20,False,1000000000,,False,0:26.65,4,False,0.00892359,0,57.11098717233686,False,1,5,,14344,27,3,11,3,dor,True,1000000000.0,pirTest,True,4,False,
