bcread,prtime,runp2p_err,MC,backend,merge-forward,dag-stage,rundot,mem-tech,runp2p_wbw,maketst_err,runp2p_dram_power,vdot,proute-algo,tungsten,start-id,proute-seed,codegen,VMC,VPMU-alloc,pirArgs,VAFG,routing-cost,retime-buffer-only,debug-print,module,avgActive,runhybrid_cycle,runp2p_complete,dedicated-dag,VBB,vec,clock,pir_sha,simfreq,VBB-split,igraph,runp2p_time,runhybrid_pass,scheduled,freq,runp2p_cycle,topo,proute-q,simulate,lrange,merge,algo,arch,stat,runproute_err,run-tst,slink,vcLimit,runp2p_deadlock,open,memelm,runp2p_success,VPCU,runp2p_rbw,OPS-Prog FU,load,vc,runhybrid_rbw,VPMU-split,OPS-Flt,psim-q,vlink,VPCU-alloc,spatial_sha,col,reserve-pmu,save,app,MC_Total,DAG_Total,genpir,vfifo,debug,PMU,psim,run-proute,VMC-split,dag,nn,argout,VAFG-alloc,OPS-Fix,notFit,VDAG-split,mapping,split-forward,verbose,gentst_time,runhybrid_time,link-prop,OPS-FU,VPMU,word,retime-local,gentst_err,genpir_err,merge-algo,VPCU-split,run-psim,maketst_time,argin,VDAG,VDAG-alloc,PCU_Total,retime-exout,time-out,pcu-stage,split-thread,tokenout,constprop,pracc,runhybrid_success,PCU,project,dot,mdone,OPS-All,runproute_time,runhybrid_err,VBB-alloc,dupra,runhybrid_deadlock,VMC-alloc,pattern,flit-width,waveform,maxActive,runhybrid_complete,split-algo,reserve-pcu,net,retime-glob,runhybrid_wbw,time,mergeTime_ms,rtelm,OPS-Other,routing-algo,split,sr,proute-opts,runp2p_pass,PMU_Total,ag-dce,pmu-sram-size,runhybrid_dram_power,fifo-depth,succeeded,row,fast,name,trace,VAFG-split,share-adctx,pmu-stage,DAG
True,,,9,Tst,False,6,True,DDR4,0.119682,,,True,route_min_directed_valient,True,0,0,True,9,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,11.84190683014372,,True,False,,16,1000000000,afffacee,0.32kHz,,False,0:13.28,,False,1000000000.0,4278,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,49,30.4591,,False,4,,3,,1,2,30,eb63c002,20,0,True,NaivePageRank_2,40,40,True,4,True,9,False,False,9,True,False,4,1,,,0,True,False,False,176.29696885,,db,,3,32,False,,,bfs,49,False,5:21.81,6,0,0,200,False,100,6,1,5,True,True,False,26,pirTest,True,True,,,,,False,False,9,checkerboard,512,True,85.64749883122954,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,17
True,,,36,Tst,False,6,True,DDR4,0.268344,,,True,route_min_directed_valient,True,0,0,True,36,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,12.021721663480454,,True,False,,16,1000000000,afffacee,0.34kHz,,False,0:05.61,,False,1000000000.0,1908,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,198,42.9686,,False,4,,9,,1,2,120,eb63c002,20,0,True,NaivePageRank_3,40,40,True,4,True,41,False,False,36,True,False,4,1,,,0,True,False,False,1850.766228047,,db,,9,32,False,,,bfs,198,False,18:40.04,6,0,0,200,False,100,6,1,5,True,True,False,126,pirTest,True,True,,,,,False,False,36,checkerboard,512,True,86.11111111111111,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,40
True,,,6,Tst,False,6,True,DDR4,0.06402,,,True,route_min_directed_valient,True,0,0,True,6,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,9.893195790351152,,True,False,,16,1000000000,afffacee,0.78kHz,,False,0:20.50,,False,1000000000.0,15995,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,31,18.5618,,False,4,,3,,1,2,20,eb63c002,20,0,True,NaivePageRank_4,40,40,True,4,True,9,False,False,6,True,False,4,1,,,0,True,False,False,196.987521183,,db,,3,32,False,,,bfs,31,False,3:59.35,6,0,0,200,False,100,6,1,5,True,True,False,15,pirTest,True,True,,,,,False,False,6,checkerboard,512,True,91.22850890903408,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,10
True,,,1,Tst,False,6,True,DDR4,,"/home/yaqiz/fluorine/spatial/pir/tungsten/sparsity/templates/Lock.h:103:18: error: ‘class SparseReorderSparseLock4096, 16::tx_data, 4096, 16’ has no member named ‘protect_order’
",,True,route_min_directed_valient,True,0,0,True,1,2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,,,False,False,,16,1000000000,afffacee,,,False,,,False,1000000000.0,,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,False,7,,,False,4,,2,,1,2,7,eb63c002,20,0,True,OuterLock_0,40,40,True,4,True,4,False,False,1,True,False,4,1,,,0,True,False,False,39.564042586,,db,,2,32,False,,,bfs,7,False,0:26.74,6,0,0,200,False,100,6,1,5,True,True,False,1,pirTest,True,True,,,,,False,False,1,checkerboard,512,True,,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,,200,True,65536,,16,False,20,True,AccelMain,False,1,False,6,4
True,,,3,Tst,False,6,True,DDR4,57.6014,,,True,route_min_directed_valient,True,0,0,True,3,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,52.1592887446546,,True,False,,16,1000000000,afffacee,0.96kHz,,False,0:04.75,,False,1000000000.0,4551,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,7,0.900022,,False,4,,3,,1,2,6,eb63c002,20,0,True,OuterProduct_0,40,40,True,4,True,3,False,False,3,True,False,4,1,,,0,True,False,False,37.796030726,,db,,3,32,False,,,bfs,7,False,1:18.88,6,0,0,200,False,100,6,1,5,True,True,False,3,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,90.0021973192705,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,4
True,,,3,Tst,False,6,True,DDR4,3.98395,,,True,route_min_directed_valient,True,0,0,True,3,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,19.42287234042553,,True,False,,16,1000000000,afffacee,3.67kHz,,False,0:17.93,,False,1000000000.0,65800,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,7,0.073921,,False,4,,3,,1,2,6,eb63c002,20,0,True,OuterProduct_1,40,40,True,4,True,3,False,False,3,True,False,4,1,,,0,True,False,False,83.326503752,,db,,3,32,False,,,bfs,7,False,1:18.81,6,0,0,200,False,100,6,1,5,True,True,False,1,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,99.59878419452887,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,6
True,,,9,Tst,False,6,True,DDR4,89.8369,,,True,route_min_directed_valient,True,0,0,True,9,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,39.31433542468498,,True,False,,16,1000000000,afffacee,0.25kHz,,False,0:11.65,,False,1000000000.0,2918,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,29,0.745716,,False,4,,9,,1,2,22,eb63c002,20,0,True,OuterProduct_10,40,40,True,4,True,9,False,False,9,True,False,4,1,,,0,True,False,False,221.064799389,,db,,9,32,False,,,bfs,29,False,3:55.67,6,0,0,200,False,100,6,1,5,True,True,False,17,pirTest,True,True,,,,,False,False,9,checkerboard,512,True,70.18505825908156,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,12
True,,,21,Tst,False,6,True,DDR4,99.7884,,,True,route_min_directed_valient,True,0,0,True,21,21,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,18.432082634595005,,True,False,,16,1000000000,afffacee,0.28kHz,,False,0:09.47,,False,1000000000.0,2627,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,77,0.779596,,False,4,,21,,1,2,57,eb63c002,20,0,True,OuterProduct_11,40,40,True,4,True,21,False,False,21,True,False,4,1,,,0,True,False,False,442.209668294,,db,,21,32,False,,,bfs,77,False,3:55.69,6,0,0,200,False,100,6,1,5,True,True,False,47,pirTest,True,True,,,,,False,False,21,checkerboard,512,True,29.23486867148839,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,30
True,,,5,Tst,False,6,True,DDR4,7.93462,,,True,route_min_directed_valient,True,0,0,True,5,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,22.341605158287795,,True,False,,16,1000000000,afffacee,1.6kHz,,False,0:20.59,,False,1000000000.0,33038,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,13,0.0852352,,False,4,,5,,1,2,11,eb63c002,20,0,True,OuterProduct_2,40,40,True,4,True,5,False,False,5,True,False,4,1,,,0,True,False,False,112.329428134,,db,,5,32,False,,,bfs,13,False,1:46.50,6,0,0,200,False,100,6,1,5,True,True,False,2,pirTest,True,True,,,,,False,False,5,checkerboard,512,True,99.18275924692777,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,11
True,,,6,Tst,False,6,True,DDR4,7.93582,,,True,route_min_directed_valient,True,0,0,True,6,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,20.185743110644292,,True,False,,16,1000000000,afffacee,2.09kHz,,False,0:15.81,,False,1000000000.0,33033,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,14,0.0658735,,False,4,,6,,1,2,12,eb63c002,20,0,True,OuterProduct_3,40,40,True,4,True,6,False,False,6,True,False,4,1,,,0,True,False,False,125.411843969,,db,,6,32,False,,,bfs,14,False,3:12.53,6,0,0,200,False,100,6,1,5,True,True,False,2,pirTest,True,True,,,,,False,False,6,checkerboard,512,True,99.19777192504465,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,12
True,,,10,Tst,False,6,True,DDR4,15.7453,,,True,route_min_directed_valient,True,0,0,True,10,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,22.721334614691575,,True,False,,16,1000000000,afffacee,0.6kHz,,False,0:27.84,,False,1000000000.0,16649,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,26,0.12301,,False,4,,10,,1,2,22,eb63c002,20,0,True,OuterProduct_4,40,40,True,4,True,10,False,False,10,True,False,4,1,,,0,True,False,False,233.460047481,,db,,10,32,False,,,bfs,26,False,5:14.19,6,0,0,200,False,100,6,1,5,True,True,False,4,pirTest,True,True,,,,,False,False,10,checkerboard,512,True,98.40831281158027,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,22
True,,,10,Tst,False,6,True,DDR4,108.819,,,True,route_min_directed_valient,True,0,0,True,10,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,27.463480203206228,,True,False,,16,1000000000,afffacee,0.47kHz,,False,0:05.12,,False,1000000000.0,2409,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,26,0.850145,,False,4,,10,,1,2,22,eb63c002,20,0,True,OuterProduct_5,40,40,True,4,True,10,False,False,10,True,False,4,1,,,0,True,False,False,150.461674732,,db,,10,32,False,,,bfs,26,False,5:27.59,6,0,0,200,False,100,6,1,5,True,True,False,12,pirTest,True,True,,,,,False,False,10,checkerboard,512,True,42.50726442507264,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,14
True,,,3,Tst,False,6,True,DDR4,57.5382,,,True,route_min_directed_valient,True,0,0,True,3,3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,52.102046329438785,,True,False,,16,1000000000,afffacee,1.44kHz,,False,0:03.17,,False,1000000000.0,4556,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,8,0.899034,,False,4,,3,,1,2,6,eb63c002,20,0,True,OuterProduct_6,40,40,True,4,True,3,False,False,3,True,False,4,1,,,0,True,False,False,64.301343496,,db,,3,32,False,,,bfs,8,False,1:20.88,6,0,0,200,False,100,6,1,5,True,True,False,4,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,89.90342405618964,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,4
True,,,5,Tst,False,6,True,DDR4,88.1453,,,True,route_min_directed_valient,True,0,0,True,5,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,43.45724965202296,,True,False,,16,1000000000,afffacee,0.86kHz,,False,0:03.46,,False,1000000000.0,2974,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,15,1.03295,,False,4,,5,,1,2,11,eb63c002,20,0,True,OuterProduct_7,40,40,True,4,True,5,False,False,5,True,False,4,1,,,0,True,False,False,75.145666261,,db,,5,32,False,,,bfs,15,False,2:58.23,6,0,0,200,False,100,6,1,5,True,True,False,8,pirTest,True,True,,,,,False,False,5,checkerboard,512,True,68.86348352387357,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,7
True,,,5,Tst,False,6,True,DDR4,88.712,,,True,route_min_directed_valient,True,0,0,True,5,5,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,43.73667020816118,,True,False,,16,1000000000,afffacee,0.6kHz,,False,0:04.91,,False,1000000000.0,2955,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,15,0.952961,,False,4,,5,,1,2,11,eb63c002,20,0,True,OuterProduct_8,40,40,True,4,True,5,False,False,5,True,False,4,1,,,0,True,False,False,96.92542416,,db,,5,32,False,,,bfs,15,False,4:17.57,6,0,0,200,False,100,6,1,5,True,True,False,8,pirTest,True,True,,,,,False,False,5,checkerboard,512,True,69.30626057529611,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,7
True,,,7,Tst,False,6,True,DDR4,93.8911,,,True,route_min_directed_valient,True,0,0,True,7,7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,35.36685612288036,,True,False,,16,1000000000,afffacee,0.4kHz,,False,0:07.00,,False,1000000000.0,2792,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,21,0.848138,,False,4,,7,,1,2,17,eb63c002,20,0,True,OuterProduct_9,40,40,True,4,True,7,False,False,7,True,False,4,1,,,0,True,False,False,140.502953111,,db,,7,32,False,,,bfs,21,False,3:14.71,6,0,0,200,False,100,6,1,5,True,True,False,11,pirTest,True,True,,,,,False,False,7,checkerboard,512,True,55.01432664756447,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,10
True,,,2,Tst,False,6,True,DDR4,1.75493,,,True,route_min_directed_valient,True,0,0,True,2,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,26.649528706083977,,True,False,,16,1000000000,afffacee,0.33kHz,,False,0:03.58,,False,1000000000.0,1167,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,12,56.1577,,False,4,,,,1,2,6,eb63c002,20,0,True,RandomCARTInference_0,40,40,True,4,True,9,False,False,2,True,False,4,1,,,0,True,False,False,64.78332774,,db,,,32,False,,,bfs,12,False,1:37.41,6,0,0,200,False,100,6,1,5,True,True,False,0,pirTest,True,True,,,,,False,False,2,checkerboard,512,True,87.74635818337617,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,3
True,,,3,Tst,False,6,True,DDR4,0.00881664,,,True,route_min_directed_valient,True,0,0,True,3,8,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,15.050699862657433,,True,False,,16,1000000000,afffacee,2.09kHz,,False,0:06.93,,False,1000000000.0,14518,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,17,2.29233,,False,4,,8,,1,2,9,eb63c002,20,0,True,SGD_0,40,40,True,4,True,8,False,False,3,True,False,4,1,,,0,True,False,False,104.193160729,,db,,8,32,False,,,bfs,17,False,3:38.21,6,0,0,200,False,100,6,1,5,True,True,False,7,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,56.426505028240804,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,10
True,,,3,Tst,False,6,True,DDR4,0.0164334,,,True,route_min_directed_valient,True,0,0,True,3,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,14.621126026098851,,True,False,,16,1000000000,afffacee,0.53kHz,,False,0:14.65,,False,1000000000.0,7789,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,22,4.27269,,False,4,,10,,1,2,10,eb63c002,20,0,True,SGD_1,40,40,True,4,True,10,False,False,3,True,False,4,1,,,0,True,False,False,60.052877621,,db,,10,32,False,,,bfs,22,False,3:58.81,6,0,0,200,False,100,6,1,5,True,True,False,11,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,52.586981640775456,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,11
True,,,3,Tst,False,6,True,DDR4,0.00892421,,,True,route_min_directed_valient,True,0,0,True,3,8,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,13.104360604883508,,True,False,,16,1000000000,afffacee,1.19kHz,,False,0:12.08,,False,1000000000.0,14343,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,27,2.3203,,False,4,,9,,1,2,11,eb63c002,20,0,True,SGD_2,40,40,True,4,True,9,False,False,3,True,False,4,1,,,0,True,False,False,183.110570031,,db,,9,32,False,,,bfs,27,False,4:16.74,6,0,0,200,False,100,6,1,5,True,True,False,11,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,57.114968974412605,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,16
True,,,3,Tst,False,6,True,DDR4,0.0169447,,,True,route_min_directed_valient,True,0,0,True,3,9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,13.530726914364722,,True,False,,16,1000000000,afffacee,0.66kHz,,False,0:11.52,,False,1000000000.0,7554,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,31,4.40561,,False,4,,11,,1,2,12,eb63c002,20,0,True,SGD_3,40,40,True,4,True,11,False,False,3,True,False,4,1,,,0,True,False,False,132.451525991,,db,,11,32,False,,,bfs,31,False,4:54.33,6,0,0,200,False,100,6,1,5,True,True,False,15,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,54.22292824993381,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,16
True,,,3,Tst,False,6,True,DDR4,0.0205689,,,True,route_min_directed_valient,True,0,0,True,3,10,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,11.379122722441648,,True,False,,16,1000000000,afffacee,0.3kHz,,False,0:20.49,,False,1000000000.0,6223,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,43,5.3479,,False,4,,14,,1,2,15,eb63c002,20,0,True,SGD_4,40,40,True,4,True,14,False,False,3,True,False,4,1,,,0,True,False,False,290.341999046,,db,,14,32,False,,,bfs,43,False,4:58.67,6,0,0,200,False,100,6,1,5,True,True,False,22,pirTest,True,True,,,,,False,False,3,checkerboard,512,True,45.25148642134019,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,21
True,,,0,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,46.14945967031835,,True,False,,16,1000000000,afffacee,3.08kHz,,False,2:50.39,,False,1000000000.0,524338,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,12,0.0,,False,4,,4,,1,2,3,eb63c002,20,0,True,SRAMSplit_0,40,40,True,4,True,4,False,False,,True,False,4,1,,,0,True,False,False,110.596185679,,db,,4,32,False,,,bfs,12,False,1:38.61,6,0,0,200,False,100,6,1,5,True,True,False,1,pirTest,True,True,,,,,False,False,,checkerboard,512,True,49.995232083121955,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,11
True,,,0,Tst,False,6,True,DDR4,0.0,,,True,route_min_directed_valient,True,0,0,True,,1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,H-hop,False,True,False,54.456872730521575,,True,False,,16,1000000000,afffacee,2.62kHz,,False,1:46.30,,False,1000000000.0,278576,mesh,4,False,True,False,route_min_directed_valient,MyDesign,True,,False,4,4,False,False,False,True,5,0.0,,False,4,,4,,1,2,3,eb63c002,20,0,True,SRAMSplit_1,40,40,True,4,True,4,False,False,,True,False,4,1,,,0,True,False,False,41.996240532,,db,,4,32,False,,,bfs,5,False,1:10.11,6,0,0,200,False,100,6,1,5,True,True,False,4,pirTest,True,True,,,,,False,False,,checkerboard,512,True,94.10143013037735,False,dfs,0,hybrid,False,,2020-03-12 14:15:01 -0700,,True,,dor,True,True,-i100 -p100 -t1 -d100,True,200,True,65536,,16,True,20,True,AccelMain,False,1,False,6,1
