runp2p_err,VBB,runhybrid_rbw,retime-buffer-only,run-tst,gentst_err,VPCU,genpir_err,routing-algo,arch,pir_sha,routing-cost,backend,runhybrid_time,DAG_Total,rundot,row,VPMU,reserve-pmu,waveform,codegen,rtelm,split-forward,mdone,split,run-proute,dedicated-dag,prtime,retime-exout,dupra,runproute_err,app,load,MC,MC_Total,fast,trace,freq,constprop,reserve-dag,runhybrid_complete,maketst_err,merge-algo,avgActive,runhybrid_wbw,memelm,simulate,flit-width,split-thread,VAFG,project,spatial_sha,VPMU-split,save,runhybrid_pass,notFit,vlink,OPS-Prog FU,debug,sr,name,PMU,col,mapping,rtelm-unsafe,rtanal,run-psim,clock,module,proute-opts,runp2p_wbw,VPCU-alloc,runhybrid_dram_power,pattern,reserve-pcu,runp2p_time,VDAG-split,fifo-depth,nn,VAFG-alloc,tungsten,ag-dce,slink,maxActive,verbose,runp2p_dram_power,net,stat,VPMU-alloc,start-id,genpir,topo,runp2p_pass,pmu-sram-size,open,time-out,OPS-All,OPS-Fix,runp2p_success,mergeTime_ms,link-prop,psim,runhybrid_err,PCU,retime-glob,VBB-split,runp2p_deadlock,bcread,tokenout,maketst_time,dag,vfifo,share-adctx,scheduled,argout,runp2p_cycle,argin,OPS-Flt,VMC-split,proute-seed,debug-print,runp2p_rbw,runhybrid_deadlock,DAG,OPS-FU,psim-q,vec,succeeded,dag-stage,vdot,pirArgs,pcu-stage,OPS-Other,simfreq,lrange,pmu-stage,vc,VMC,PCU_Total,time,proute-algo,runp2p_complete,retime-local,PMU_Total,VBB-alloc,VAFG-split,runproute_time,runhybrid_success,gentst_time,VDAG-alloc,vcLimit,merge-forward,VDAG,word,mem-tech,igraph,runhybrid_cycle,algo,proute-q,dot,pracc,merge,VMC-alloc,VPCU-split,split-algo
,,,False,False,,49,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,7,0,True,True,True,False,True,True,False,False,,False,False,,NaivePageRank_2,False,9,40,True,False,1000000000.0,True,0,False,,bfs,12.979676510211336,,False,False,512,1,1,pirTest,02cc5bc3,7,True,,,2,,True,True,AccelMain,13,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.131181,30,,checkerboard,0,0:13.48,0,16,False,1,True,True,4,93.87650525236997,False,,hybrid,True,7,0,True,mesh,True,65536,False,100,,,True,,db,False,,26,False,,False,True,5,2:26.77,True,4,False,False,4,3903,6,,9,0,True,33.3692,False,17,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.29kHz,True,6,4,9,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,133.632554478,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,9,49,dfs
,,,False,False,,198,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,27,0,True,True,True,False,True,True,False,False,,False,False,,NaivePageRank_3,False,36,40,True,False,1000000000.0,True,0,False,,bfs,12.8597585768413,,False,False,512,1,1,pirTest,02cc5bc3,27,True,,,2,,True,True,AccelMain,58,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.300999,120,,checkerboard,0,0:53.42,0,16,False,1,True,True,4,91.18165784832452,False,,hybrid,True,27,0,True,mesh,True,65536,False,100,,,True,,db,False,,127,False,,False,True,5,18:56.88,True,4,False,False,4,1701,6,,36,0,True,43.6449,False,40,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.03kHz,True,6,4,36,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,832.648468834,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,36,198,dfs
,,,False,False,,31,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,7,0,True,True,True,False,True,True,False,False,,False,False,,NaivePageRank_4,False,6,40,True,False,1000000000.0,True,0,False,,bfs,10.662466590301642,,False,False,512,1,1,pirTest,02cc5bc3,7,True,,,2,,True,True,AccelMain,12,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.068998,20,,checkerboard,0,0:27.52,0,16,False,1,True,True,4,98.3222154841318,False,,hybrid,True,7,0,True,mesh,True,65536,False,100,,,True,,db,False,,17,False,,False,True,5,2:28.96,True,4,False,False,4,14841,6,,6,0,True,20.1086,False,9,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.54kHz,True,6,4,6,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,127.850210114,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,6,31,dfs
,,,False,False,,7,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,3,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_0,False,3,40,True,False,1000000000.0,True,0,False,,bfs,52.09061292010601,,False,False,512,1,1,pirTest,02cc5bc3,3,True,,,2,,True,True,AccelMain,3,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,57.5256,6,,checkerboard,0,0:09.40,0,16,False,1,True,True,4,89.88369541364933,False,,hybrid,True,3,0,True,mesh,True,65536,False,100,,,True,,db,False,,3,False,,False,True,5,0:36.23,True,4,False,False,4,4557,6,,3,0,True,0.898837,False,4,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.48kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,36.099102209,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,7,dfs
,,,False,False,,7,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,3,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_1,False,3,40,True,False,1000000000.0,True,0,False,,bfs,19.42051118405057,,False,False,512,1,1,pirTest,02cc5bc3,3,True,,,2,,True,True,AccelMain,3,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,3.98347,6,,checkerboard,0,0:35.86,0,16,False,1,True,True,4,99.58667639192804,False,,hybrid,True,3,0,True,mesh,True,65536,False,100,,,True,,db,False,,1,False,,False,True,5,0:37.09,True,4,False,False,4,65808,6,,3,0,True,0.0622417,False,6,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,1.84kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,29.915517574,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,7,dfs
,,,False,False,,29,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,9,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_10,False,9,40,True,False,1000000000.0,True,0,False,,bfs,40.17979328723711,,False,False,512,1,1,pirTest,02cc5bc3,9,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,92.0449,22,,checkerboard,0,0:07.58,0,16,False,1,True,True,4,71.91011235955057,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,17,False,,False,True,5,1:23.41,True,4,False,False,4,2848,6,,9,0,True,0.764045,False,12,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.38kHz,True,6,4,9,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,75.857474086,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,9,29,dfs
,,,False,False,,77,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,21,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_11,False,21,40,True,False,1000000000.0,True,0,False,,bfs,18.51167076167076,,False,False,512,1,1,pirTest,02cc5bc3,21,True,,,2,,True,True,AccelMain,21,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,99.297,57,,checkerboard,0,0:38.34,0,16,False,1,True,True,4,29.09090909090909,False,,hybrid,True,21,0,True,mesh,True,65536,False,100,,,True,,db,False,,47,False,,False,True,5,3:06.80,True,4,False,False,4,2640,6,,21,0,True,0.775758,False,30,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.07kHz,True,6,4,21,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,284.480421992,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,21,77,dfs
,,,False,False,,13,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,5,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_2,False,5,40,True,False,1000000000.0,True,0,False,,bfs,22.34566333311674,,False,False,512,1,1,pirTest,02cc5bc3,5,True,,,2,,True,True,AccelMain,5,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,7.93606,11,,checkerboard,0,0:14.13,0,16,False,1,True,True,4,99.20077500605474,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,2,False,,False,True,5,0:28.22,True,4,False,False,4,33032,6,,5,0,True,0.0852507,False,11,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,2.34kHz,True,6,4,5,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,39.347038655,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,5,13,dfs
,,,False,False,,14,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,6,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_3,False,6,40,True,False,1000000000.0,True,0,False,,bfs,20.185743110644292,,False,False,512,1,1,pirTest,02cc5bc3,6,True,,,2,,True,True,AccelMain,6,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,7.93582,12,,checkerboard,0,0:21.26,0,16,False,1,True,True,4,99.19777192504465,False,,hybrid,True,6,0,True,mesh,True,65536,False,100,,,True,,db,False,,2,False,,False,True,5,0:51.89,True,4,False,False,4,33033,6,,6,0,True,0.067811,False,12,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,1.55kHz,True,6,4,6,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,66.966253962,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,6,14,dfs
,,,False,False,,26,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,10,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_4,False,10,40,True,False,1000000000.0,True,0,False,,bfs,22.721334614691575,,False,False,512,1,1,pirTest,02cc5bc3,10,True,,,2,,True,True,AccelMain,10,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,15.7453,22,,checkerboard,0,0:21.32,0,16,False,1,True,True,4,98.40831281158027,False,,hybrid,True,10,0,True,mesh,True,65536,False,100,,,True,,db,False,,4,False,,False,True,5,1:22.80,True,4,False,False,4,16649,6,,10,0,True,0.12301,False,22,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.78kHz,True,6,4,10,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,65.643950327,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,10,26,dfs
,,,False,False,,26,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,10,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_5,False,10,40,True,False,1000000000.0,True,0,False,,bfs,27.63555714683534,,False,False,512,1,1,pirTest,02cc5bc3,10,True,,,2,,True,True,AccelMain,10,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,109.5,22,,checkerboard,0,0:07.08,0,16,False,1,True,True,4,42.77360066833751,False,,hybrid,True,10,0,True,mesh,True,65536,False,100,,,True,,db,False,,12,False,,False,True,5,1:16.52,True,4,False,False,4,2394,6,,10,0,True,0.855472,False,14,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.34kHz,True,6,4,10,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,92.888936175,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,10,26,dfs
,,,False,False,,8,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,3,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_6,False,3,40,True,False,1000000000.0,True,0,False,,bfs,52.03352106026372,,False,False,512,1,1,pirTest,02cc5bc3,3,True,,,2,,True,True,AccelMain,3,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,57.4625,6,,checkerboard,0,0:08.02,0,16,False,1,True,True,4,89.7851819377466,False,,hybrid,True,3,0,True,mesh,True,65536,False,100,,,True,,db,False,,4,False,,False,True,5,0:41.23,True,4,False,False,4,4562,6,,3,0,True,0.897852,False,4,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.57kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,35.58264465,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,8,dfs
,,,False,False,,15,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,5,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_7,False,5,40,True,False,1000000000.0,True,0,False,,bfs,43.64804473661475,,False,False,512,1,1,pirTest,02cc5bc3,5,True,,,2,,True,True,AccelMain,5,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,88.5323,11,,checkerboard,0,0:05.74,0,16,False,1,True,True,4,69.16582235731173,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,8,False,,False,True,5,0:36.29,True,4,False,False,4,2961,6,,5,0,True,0.95103,False,7,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.52kHz,True,6,4,5,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,30.446622488,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,5,15,dfs
,,,False,False,,15,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,5,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_8,False,5,40,True,False,1000000000.0,True,0,False,,bfs,43.78111804373857,,False,False,512,1,1,pirTest,02cc5bc3,5,True,,,2,,True,True,AccelMain,5,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,88.8022,11,,checkerboard,0,0:17.06,0,16,False,1,True,True,4,69.37669376693766,False,,hybrid,True,5,0,True,mesh,True,65536,False,100,,,True,,db,False,,8,False,,False,True,5,1:28.36,True,4,False,False,4,2952,6,,5,0,True,0.95393,False,7,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.17kHz,True,6,4,5,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,55.285532996,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,5,15,dfs
,,,False,False,,21,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,7,0,True,True,True,False,True,True,False,False,,False,False,,OuterProduct_9,False,7,40,True,False,1000000000.0,True,0,False,,bfs,33.461288476815305,,False,False,512,1,1,pirTest,02cc5bc3,7,True,,,2,,True,True,AccelMain,7,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,88.8323,17,,checkerboard,0,0:05.55,0,16,False,1,True,True,4,52.05015249068113,False,,hybrid,True,7,0,True,mesh,True,65536,False,100,,,True,,db,False,,11,False,,False,True,5,1:11.22,True,4,False,False,4,2951,6,,7,0,True,0.80244,False,10,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.53kHz,True,6,4,7,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,53.957572266,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,7,21,dfs
,,,False,False,,1,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,1,0,True,True,True,False,True,True,False,False,,False,False,,OuterWrite,False,0,40,True,False,1000000000.0,True,0,False,,bfs,31.055900621118017,,False,False,512,1,1,pirTest,02cc5bc3,1,True,,,2,,True,True,AccelMain,1,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,1,,checkerboard,0,0:01.43,0,16,False,1,True,True,4,61.83574879227053,False,,hybrid,True,1,0,True,mesh,True,65536,False,100,,,True,,db,False,,1,False,,False,True,5,0:19.23,True,4,False,False,4,207,6,,,0,True,0.0,False,0,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.14kHz,True,6,4,,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,17.358497011,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,,1,dfs
,,,False,False,,12,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,,0,True,True,True,False,True,True,False,False,,False,False,,RandomCARTInference_0,False,2,40,True,False,1000000000.0,True,0,False,,bfs,26.558497011101622,,False,False,512,1,1,pirTest,02cc5bc3,,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,1.74893,6,,checkerboard,0,0:01.84,0,16,False,1,True,True,4,87.4466268146883,False,,hybrid,True,,0,True,mesh,True,65536,False,100,,,True,,db,False,,0,False,,False,True,5,0:12.97,True,4,False,False,4,1171,6,,2,0,True,55.9658,False,3,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.64kHz,True,6,4,2,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,11.891132003,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,2,12,dfs
,,,False,False,,17,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,8,0,True,True,True,False,True,True,False,False,,False,False,,SGD_0,False,3,40,True,False,1000000000.0,True,0,False,,bfs,15.050699862657433,,False,False,512,1,1,pirTest,02cc5bc3,8,True,,,2,,True,True,AccelMain,8,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.00881664,9,,checkerboard,0,0:14.49,0,16,False,1,True,True,4,56.426505028240804,False,,hybrid,True,8,0,True,mesh,True,65536,False,100,,,True,,db,False,,7,False,,False,True,5,1:13.24,True,4,False,False,4,14518,6,,3,0,True,2.29233,False,10,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,1.0kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,48.63485861,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,17,dfs
,,,False,False,,22,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,10,0,True,True,True,False,True,True,False,False,,False,False,,SGD_1,False,3,40,True,False,1000000000.0,True,0,False,,bfs,14.621126026098851,,False,False,512,1,1,pirTest,02cc5bc3,10,True,,,2,,True,True,AccelMain,10,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0164334,10,,checkerboard,0,0:10.50,0,16,False,1,True,True,4,52.586981640775456,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,11,False,,False,True,5,0:51.59,True,4,False,False,4,7789,6,,3,0,True,4.27269,False,11,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.74kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,41.812697397,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,22,dfs
,,,False,False,,27,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,9,0,True,True,True,False,True,True,False,False,,False,False,,SGD_2,False,3,40,True,False,1000000000.0,True,0,False,,bfs,13.104360604883508,,False,False,512,1,1,pirTest,02cc5bc3,9,True,,,2,,True,True,AccelMain,9,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.00892421,11,,checkerboard,0,0:19.33,0,16,False,1,True,True,4,57.114968974412605,False,,hybrid,True,8,0,True,mesh,True,65536,False,100,,,True,,db,False,,11,False,,False,True,5,1:29.48,True,4,False,False,4,14343,6,,3,0,True,2.3203,False,16,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.74kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,73.675753301,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,27,dfs
,,,False,False,,31,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,11,0,True,True,True,False,True,True,False,False,,False,False,,SGD_3,False,3,40,True,False,1000000000.0,True,0,False,,bfs,13.530726914364722,,False,False,512,1,1,pirTest,02cc5bc3,11,True,,,2,,True,True,AccelMain,11,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0169447,12,,checkerboard,0,0:14.24,0,16,False,1,True,True,4,54.22292824993381,False,,hybrid,True,9,0,True,mesh,True,65536,False,100,,,True,,db,False,,15,False,,False,True,5,1:08.32,True,4,False,False,4,7554,6,,3,0,True,4.40561,False,16,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.53kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,81.499973277,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,31,dfs
,,,False,False,,43,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,14,0,True,True,True,False,True,True,False,False,,False,False,,SGD_4,False,3,40,True,False,1000000000.0,True,0,False,,bfs,11.377294457222748,,False,False,512,1,1,pirTest,02cc5bc3,14,True,,,2,,True,True,AccelMain,14,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0205656,15,,checkerboard,0,0:14.39,0,16,False,1,True,True,4,45.24421593830334,False,,hybrid,True,10,0,True,mesh,True,65536,False,100,,,True,,db,False,,22,False,,False,True,5,1:27.49,True,4,False,False,4,6224,6,,3,0,True,5.34704,False,21,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,0.43kHz,True,6,4,3,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,104.639682834,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,3,43,dfs
,,,False,False,,12,,dor,MyDesign,82fcc62c,H-hop,Tst,,40,True,20,4,0,True,True,True,False,True,True,False,False,,False,False,,SRAMSplit_0,False,0,40,True,False,1000000000.0,True,0,False,,bfs,46.14945967031835,,False,False,512,1,1,pirTest,02cc5bc3,4,True,,,2,,True,True,AccelMain,4,20,True,False,True,False,1000000000,False,-i100 -p100 -t1 -d100,0.0,3,,checkerboard,0,4:06.93,0,16,False,1,True,True,4,49.995232083121955,False,,hybrid,True,1,0,True,mesh,True,65536,False,100,,,True,,db,False,,1,False,,False,True,5,0:52.71,True,4,False,False,4,524338,6,,,0,True,0.0,False,11,,1,16,True,6,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,2.12kHz,True,6,4,,200,2020-04-03 15:52:25 -0700,route_min_directed_valient,True,False,200,,1,,False,57.315843493,0,4,False,0,32,DDR4,False,,route_min_directed_valient,4,True,True,False,,12,dfs
