sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runhybrid,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,maketst_time,runhybrid_cycle,runtst_err,runtst_pass,runhybrid_deadlock,runhybrid_complete,tst_dram_power,tst_rbw,tst_wbw,runtst_time,succeeded
e834b9fc,2019-06-11 12:18:51,LUTTest_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LUTTest_0/log/mappir.log,../gen/HTst_pirTest/LUTTest_0/log/runpir.log,../gen/HTst_pirTest/LUTTest_0/log/genpsim.log,../gen/HTst_pirTest/LUTTest_0/log/gentrace.log,../gen/HTst_pirTest/LUTTest_0/log/runpsim.log,../gen/HTst_pirTest/LUTTest_0/log/runpsim.sh,../gen/HTst_pirTest/LUTTest_0/log/runproute.log,../gen/HTst_pirTest/LUTTest_0/log/runproute.sh,../gen/HTst_pirTest/LUTTest_0/plastisim/summary.csv,../gen/HTst_pirTest/LUTTest_0/pir/AccelMain.scala,../gen/HTst_pirTest/LUTTest_0/log/,../gen/HTst_pirTest/LUTTest_0/log/gentst.log,../gen/HTst_pirTest/LUTTest_0/log/maketst.log,../gen/HTst_pirTest/LUTTest_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,16,11,3.50,0,21,0.0000,0.0000,0.0000,7,-nan,0.0000,,17.02479893,,0:24.77,122,,True,False,True,0.0,0.0,0.0,0:00.77,True
e834b9fc,2019-06-11 12:18:51,LUTTest_1,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LUTTest_1/log/mappir.log,../gen/HTst_pirTest/LUTTest_1/log/runpir.log,../gen/HTst_pirTest/LUTTest_1/log/genpsim.log,../gen/HTst_pirTest/LUTTest_1/log/gentrace.log,../gen/HTst_pirTest/LUTTest_1/log/runpsim.log,../gen/HTst_pirTest/LUTTest_1/log/runpsim.sh,../gen/HTst_pirTest/LUTTest_1/log/runproute.log,../gen/HTst_pirTest/LUTTest_1/log/runproute.sh,../gen/HTst_pirTest/LUTTest_1/plastisim/summary.csv,../gen/HTst_pirTest/LUTTest_1/pir/AccelMain.scala,../gen/HTst_pirTest/LUTTest_1/log/,../gen/HTst_pirTest/LUTTest_1/log/gentst.log,../gen/HTst_pirTest/LUTTest_1/log/maketst.log,../gen/HTst_pirTest/LUTTest_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,0,264,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,15.166686273,,0:18.49,400,,True,False,True,0.0,0.0,0.0,0:01.98,True
e834b9fc,2019-06-11 12:18:51,LUTTest_2,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LUTTest_2/log/mappir.log,../gen/HTst_pirTest/LUTTest_2/log/runpir.log,../gen/HTst_pirTest/LUTTest_2/log/genpsim.log,../gen/HTst_pirTest/LUTTest_2/log/gentrace.log,../gen/HTst_pirTest/LUTTest_2/log/runpsim.log,../gen/HTst_pirTest/LUTTest_2/log/runpsim.sh,../gen/HTst_pirTest/LUTTest_2/log/runproute.log,../gen/HTst_pirTest/LUTTest_2/log/runproute.sh,../gen/HTst_pirTest/LUTTest_2/plastisim/summary.csv,../gen/HTst_pirTest/LUTTest_2/pir/AccelMain.scala,../gen/HTst_pirTest/LUTTest_2/log/,../gen/HTst_pirTest/LUTTest_2/log/gentst.log,../gen/HTst_pirTest/LUTTest_2/log/maketst.log,../gen/HTst_pirTest/LUTTest_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,256,8,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,20.811416825,,0:26.72,238,,True,False,True,0.0,0.0,0.0,0:00.72,True
e834b9fc,2019-06-11 12:18:51,LUTTest_3,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LUTTest_3/log/mappir.log,../gen/HTst_pirTest/LUTTest_3/log/runpir.log,../gen/HTst_pirTest/LUTTest_3/log/genpsim.log,../gen/HTst_pirTest/LUTTest_3/log/gentrace.log,../gen/HTst_pirTest/LUTTest_3/log/runpsim.log,../gen/HTst_pirTest/LUTTest_3/log/runpsim.sh,../gen/HTst_pirTest/LUTTest_3/log/runproute.log,../gen/HTst_pirTest/LUTTest_3/log/runproute.sh,../gen/HTst_pirTest/LUTTest_3/plastisim/summary.csv,../gen/HTst_pirTest/LUTTest_3/pir/AccelMain.scala,../gen/HTst_pirTest/LUTTest_3/log/,../gen/HTst_pirTest/LUTTest_3/log/gentst.log,../gen/HTst_pirTest/LUTTest_3/log/maketst.log,../gen/HTst_pirTest/LUTTest_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,16,19,3.50,0,21,0.0000,0.0000,0.0000,7,-nan,0.0000,,27.102652828,,0:29.16,135,,True,False,True,0.0,0.0,0.0,0:00.96,True
e834b9fc,2019-06-11 12:18:51,LUTTest_4,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LUTTest_4/log/mappir.log,../gen/HTst_pirTest/LUTTest_4/log/runpir.log,../gen/HTst_pirTest/LUTTest_4/log/genpsim.log,../gen/HTst_pirTest/LUTTest_4/log/gentrace.log,../gen/HTst_pirTest/LUTTest_4/log/runpsim.log,../gen/HTst_pirTest/LUTTest_4/log/runpsim.sh,../gen/HTst_pirTest/LUTTest_4/log/runproute.log,../gen/HTst_pirTest/LUTTest_4/log/runproute.sh,../gen/HTst_pirTest/LUTTest_4/plastisim/summary.csv,../gen/HTst_pirTest/LUTTest_4/pir/AccelMain.scala,../gen/HTst_pirTest/LUTTest_4/log/,../gen/HTst_pirTest/LUTTest_4/log/gentst.log,../gen/HTst_pirTest/LUTTest_4/log/maketst.log,../gen/HTst_pirTest/LUTTest_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,0,11,3.50,0,3,0.0000,0.0000,0.0000,7,-nan,0.0000,,17.657686149,,0:21.20,80,,True,False,True,0.0,0.0,0.0,0:01.13,True
e834b9fc,2019-06-11 12:18:51,LeNet_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LeNet_0/log/mappir.log,../gen/HTst_pirTest/LeNet_0/log/runpir.log,../gen/HTst_pirTest/LeNet_0/log/genpsim.log,../gen/HTst_pirTest/LeNet_0/log/gentrace.log,../gen/HTst_pirTest/LeNet_0/log/runpsim.log,../gen/HTst_pirTest/LeNet_0/log/runpsim.sh,../gen/HTst_pirTest/LeNet_0/log/runproute.log,../gen/HTst_pirTest/LeNet_0/log/runproute.sh,../gen/HTst_pirTest/LeNet_0/plastisim/summary.csv,../gen/HTst_pirTest/LeNet_0/pir/AccelMain.scala,../gen/HTst_pirTest/LeNet_0/log/,../gen/HTst_pirTest/LeNet_0/log/gentst.log,../gen/HTst_pirTest/LeNet_0/log/maketst.log,../gen/HTst_pirTest/LeNet_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,57,46215888,35701256,510.00,2,23614176,0.0000,0.0000,0.0000,20,60.00,0.0000,,165.850710287,,1:31.10,,"tungsten: src/main.cc:24: int main(int, char**): Assertion `x743_file.good() && ""File Const(/home/shadjis/spatial/DEVELOP_spatial-lang/csv_LeNetDNNW/data_in2.csv) does not exist""' failed.
",,False,False,,,,0:00.32,False
e834b9fc,2019-06-11 12:18:51,LeNet_4,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LeNet_4/log/mappir.log,../gen/HTst_pirTest/LeNet_4/log/runpir.log,../gen/HTst_pirTest/LeNet_4/log/genpsim.log,../gen/HTst_pirTest/LeNet_4/log/gentrace.log,../gen/HTst_pirTest/LeNet_4/log/runpsim.log,../gen/HTst_pirTest/LeNet_4/log/runpsim.sh,../gen/HTst_pirTest/LeNet_4/log/runproute.log,../gen/HTst_pirTest/LeNet_4/log/runproute.sh,../gen/HTst_pirTest/LeNet_4/plastisim/summary.csv,../gen/HTst_pirTest/LeNet_4/pir/AccelMain.scala,../gen/HTst_pirTest/LeNet_4/log/,../gen/HTst_pirTest/LeNet_4/log/gentst.log,../gen/HTst_pirTest/LeNet_4/log/maketst.log,../gen/HTst_pirTest/LeNet_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,109,74175608,24936640,510.50,2,21026960,0.0000,0.0000,0.0000,21,55.56,0.0000,,318.845809762,,2:39.73,,"tungsten: src/main.cc:24: int main(int, char**): Assertion `x743_file.good() && ""File Const(/home/shadjis/spatial/DEVELOP_spatial-lang/csv_LeNetDNNW/data_in2.csv) does not exist""' failed.
",,False,False,,,,0:00.22,False
e834b9fc,2019-06-11 12:18:51,LogReg_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LogReg_0/log/mappir.log,../gen/HTst_pirTest/LogReg_0/log/runpir.log,../gen/HTst_pirTest/LogReg_0/log/genpsim.log,../gen/HTst_pirTest/LogReg_0/log/gentrace.log,../gen/HTst_pirTest/LogReg_0/log/runpsim.log,../gen/HTst_pirTest/LogReg_0/log/runpsim.sh,../gen/HTst_pirTest/LogReg_0/log/runproute.log,../gen/HTst_pirTest/LogReg_0/log/runproute.sh,../gen/HTst_pirTest/LogReg_0/plastisim/summary.csv,../gen/HTst_pirTest/LogReg_0/pir/AccelMain.scala,../gen/HTst_pirTest/LogReg_0/log/,../gen/HTst_pirTest/LogReg_0/log/gentst.log,../gen/HTst_pirTest/LogReg_0/log/maketst.log,../gen/HTst_pirTest/LogReg_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,25428,2093,4.50,0,13034,0.0000,0.0000,0.0000,9,-nan,0.0000,,54.343676079,,0:44.61,26077,,True,False,True,0.0,2.597,0.005,0:59.78,True
e834b9fc,2019-06-11 12:18:51,LogReg_1,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LogReg_1/log/mappir.log,../gen/HTst_pirTest/LogReg_1/log/runpir.log,../gen/HTst_pirTest/LogReg_1/log/genpsim.log,../gen/HTst_pirTest/LogReg_1/log/gentrace.log,../gen/HTst_pirTest/LogReg_1/log/runpsim.log,../gen/HTst_pirTest/LogReg_1/log/runpsim.sh,../gen/HTst_pirTest/LogReg_1/log/runproute.log,../gen/HTst_pirTest/LogReg_1/log/runproute.sh,../gen/HTst_pirTest/LogReg_1/plastisim/summary.csv,../gen/HTst_pirTest/LogReg_1/pir/AccelMain.scala,../gen/HTst_pirTest/LogReg_1/log/,../gen/HTst_pirTest/LogReg_1/log/gentst.log,../gen/HTst_pirTest/LogReg_1/log/maketst.log,../gen/HTst_pirTest/LogReg_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,45722,15414,5.50,0,34282,0.0000,0.0000,0.0000,11,-nan,0.0000,,89.25334133,,1:03.33,13728,,True,False,True,0.0,4.932,0.009,1:02.77,True
e834b9fc,2019-06-11 12:18:51,LogReg_2,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LogReg_2/log/mappir.log,../gen/HTst_pirTest/LogReg_2/log/runpir.log,../gen/HTst_pirTest/LogReg_2/log/genpsim.log,../gen/HTst_pirTest/LogReg_2/log/gentrace.log,../gen/HTst_pirTest/LogReg_2/log/runpsim.log,../gen/HTst_pirTest/LogReg_2/log/runpsim.sh,../gen/HTst_pirTest/LogReg_2/log/runproute.log,../gen/HTst_pirTest/LogReg_2/log/runproute.sh,../gen/HTst_pirTest/LogReg_2/plastisim/summary.csv,../gen/HTst_pirTest/LogReg_2/pir/AccelMain.scala,../gen/HTst_pirTest/LogReg_2/log/,../gen/HTst_pirTest/LogReg_2/log/gentst.log,../gen/HTst_pirTest/LogReg_2/log/maketst.log,../gen/HTst_pirTest/LogReg_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,24332,2647,5.50,0,12988,0.0000,0.0000,0.0000,11,-nan,0.0000,,90.149449684,,1:11.09,13655,,True,False,True,0.0,4.959,0.009,1:16.14,True
e834b9fc,2019-06-11 12:18:51,LogReg_3,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LogReg_3/log/mappir.log,../gen/HTst_pirTest/LogReg_3/log/runpir.log,../gen/HTst_pirTest/LogReg_3/log/genpsim.log,../gen/HTst_pirTest/LogReg_3/log/gentrace.log,../gen/HTst_pirTest/LogReg_3/log/runpsim.log,../gen/HTst_pirTest/LogReg_3/log/runpsim.sh,../gen/HTst_pirTest/LogReg_3/log/runproute.log,../gen/HTst_pirTest/LogReg_3/log/runproute.sh,../gen/HTst_pirTest/LogReg_3/plastisim/summary.csv,../gen/HTst_pirTest/LogReg_3/pir/AccelMain.scala,../gen/HTst_pirTest/LogReg_3/log/,../gen/HTst_pirTest/LogReg_3/log/gentst.log,../gen/HTst_pirTest/LogReg_3/log/maketst.log,../gen/HTst_pirTest/LogReg_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,72410,21843,7.00,0,35772,0.0000,0.0000,0.0000,14,-nan,0.0000,,185.311774921,,2:13.30,7580,,True,False,True,0.0,8.933,0.017,1:01.30,True
e834b9fc,2019-06-11 12:18:51,LogReg_4,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LogReg_4/log/mappir.log,../gen/HTst_pirTest/LogReg_4/log/runpir.log,../gen/HTst_pirTest/LogReg_4/log/genpsim.log,../gen/HTst_pirTest/LogReg_4/log/gentrace.log,../gen/HTst_pirTest/LogReg_4/log/runpsim.log,../gen/HTst_pirTest/LogReg_4/log/runpsim.sh,../gen/HTst_pirTest/LogReg_4/log/runproute.log,../gen/HTst_pirTest/LogReg_4/log/runproute.sh,../gen/HTst_pirTest/LogReg_4/plastisim/summary.csv,../gen/HTst_pirTest/LogReg_4/pir/AccelMain.scala,../gen/HTst_pirTest/LogReg_4/log/,../gen/HTst_pirTest/LogReg_4/log/gentst.log,../gen/HTst_pirTest/LogReg_4/log/maketst.log,../gen/HTst_pirTest/LogReg_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,118426,39898,8.00,0,64700,0.0000,0.0000,0.0000,16,-nan,0.0000,,373.610692915,,3:19.14,7043,,True,False,True,0.0,9.614,0.018,0:56.46,True
e834b9fc,2019-06-11 12:18:51,LogReg_5,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LogReg_5/log/mappir.log,../gen/HTst_pirTest/LogReg_5/log/runpir.log,../gen/HTst_pirTest/LogReg_5/log/genpsim.log,../gen/HTst_pirTest/LogReg_5/log/gentrace.log,../gen/HTst_pirTest/LogReg_5/log/runpsim.log,../gen/HTst_pirTest/LogReg_5/log/runpsim.sh,../gen/HTst_pirTest/LogReg_5/log/runproute.log,../gen/HTst_pirTest/LogReg_5/log/runproute.sh,../gen/HTst_pirTest/LogReg_5/plastisim/summary.csv,../gen/HTst_pirTest/LogReg_5/pir/AccelMain.scala,../gen/HTst_pirTest/LogReg_5/log/,../gen/HTst_pirTest/LogReg_5/log/gentst.log,../gen/HTst_pirTest/LogReg_5/log/maketst.log,../gen/HTst_pirTest/LogReg_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,58,82174,29829,516.34,2,35240,0.0078,0.0156,0.0039,19,60.00,0.0039,,373.444413407,,3:18.15,,,,False,False,,,,0:01.54,False
e834b9fc,2019-06-11 12:18:51,OuterProduct_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_0/log/mappir.log,../gen/HTst_pirTest/OuterProduct_0/log/runpir.log,../gen/HTst_pirTest/OuterProduct_0/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_0/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_0/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_0/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_0/log/runproute.log,../gen/HTst_pirTest/OuterProduct_0/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_0/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_0/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_0/log/,../gen/HTst_pirTest/OuterProduct_0/log/gentst.log,../gen/HTst_pirTest/OuterProduct_0/log/maketst.log,../gen/HTst_pirTest/OuterProduct_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,49632,16411,4.00,0,30876,0.0000,0.0000,0.0000,8,-nan,0.0000,,33.924589084,,0:34.39,19082,,True,False,True,0.0,0.268,13.738,1:19.15,True
e834b9fc,2019-06-11 12:18:51,OuterProduct_1,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_1/log/mappir.log,../gen/HTst_pirTest/OuterProduct_1/log/runpir.log,../gen/HTst_pirTest/OuterProduct_1/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_1/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_1/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_1/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_1/log/runproute.log,../gen/HTst_pirTest/OuterProduct_1/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_1/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_1/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_1/log/,../gen/HTst_pirTest/OuterProduct_1/log/gentst.log,../gen/HTst_pirTest/OuterProduct_1/log/maketst.log,../gen/HTst_pirTest/OuterProduct_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,7,557056,222994,4.01,1,347468,0.0000,0.0000,0.0000,8,100.00,0.0000,,33.842541514,,0:33.37,11077,,,True,False,0.0,0.341,0.0,0:47.00,False
e834b9fc,2019-06-11 12:18:51,OuterProduct_2,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_2/log/mappir.log,../gen/HTst_pirTest/OuterProduct_2/log/runpir.log,../gen/HTst_pirTest/OuterProduct_2/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_2/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_2/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_2/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_2/log/runproute.log,../gen/HTst_pirTest/OuterProduct_2/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_2/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_2/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_2/log/,../gen/HTst_pirTest/OuterProduct_2/log/gentst.log,../gen/HTst_pirTest/OuterProduct_2/log/maketst.log,../gen/HTst_pirTest/OuterProduct_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,540672,292662,5.00,0,347471,0.0000,0.0000,0.0000,10,-nan,0.0000,,46.451518654,,0:33.55,86571,,True,False,True,0.0,0.059,3.028,2:42.92,True
e834b9fc,2019-06-11 12:18:51,OuterProduct_3,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_3/log/mappir.log,../gen/HTst_pirTest/OuterProduct_3/log/runpir.log,../gen/HTst_pirTest/OuterProduct_3/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_3/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_3/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_3/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_3/log/runproute.log,../gen/HTst_pirTest/OuterProduct_3/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_3/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_3/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_3/log/,../gen/HTst_pirTest/OuterProduct_3/log/gentst.log,../gen/HTst_pirTest/OuterProduct_3/log/maketst.log,../gen/HTst_pirTest/OuterProduct_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,684032,217789,5.00,0,347472,0.0000,0.0000,0.0000,10,-nan,0.0000,,51.227906868,,0:44.28,86566,,True,False,True,0.0,0.059,3.028,6:37.48,True
e834b9fc,2019-06-11 12:18:51,OuterProduct_4,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_4/log/mappir.log,../gen/HTst_pirTest/OuterProduct_4/log/runpir.log,../gen/HTst_pirTest/OuterProduct_4/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_4/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_4/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_4/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_4/log/runproute.log,../gen/HTst_pirTest/OuterProduct_4/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_4/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_4/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_4/log/,../gen/HTst_pirTest/OuterProduct_4/log/gentst.log,../gen/HTst_pirTest/OuterProduct_4/log/maketst.log,../gen/HTst_pirTest/OuterProduct_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,46,485376,944381,507.11,2,347478,0.0001,0.0002,0.0001,14,50.00,0.0001,,94.987018235,,1:05.06,,,,False,False,,,,0:01.05,False
e834b9fc,2019-06-11 12:18:51,OuterProduct_5,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_5/log/mappir.log,../gen/HTst_pirTest/OuterProduct_5/log/runpir.log,../gen/HTst_pirTest/OuterProduct_5/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_5/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_5/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_5/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_5/log/runproute.log,../gen/HTst_pirTest/OuterProduct_5/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_5/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_5/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_5/log/,../gen/HTst_pirTest/OuterProduct_5/log/gentst.log,../gen/HTst_pirTest/OuterProduct_5/log/maketst.log,../gen/HTst_pirTest/OuterProduct_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,42,64872,24169,507.71,2,32934,0.0020,0.0039,0.0010,12,50.00,0.0010,,88.396754822,,1:03.77,,,,False,False,,,,0:00.85,False
e834b9fc,2019-06-11 12:18:51,OuterProduct_6,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_6/log/mappir.log,../gen/HTst_pirTest/OuterProduct_6/log/runpir.log,../gen/HTst_pirTest/OuterProduct_6/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_6/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_6/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_6/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_6/log/runproute.log,../gen/HTst_pirTest/OuterProduct_6/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_6/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_6/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_6/log/,../gen/HTst_pirTest/OuterProduct_6/log/gentst.log,../gen/HTst_pirTest/OuterProduct_6/log/maketst.log,../gen/HTst_pirTest/OuterProduct_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,98448,36898,4.50,0,51356,0.0000,0.0000,0.0000,9,-nan,0.0000,,34.533354357,,0:36.56,19014,,True,False,True,0.0,0.269,13.787,1:38.25,True
e834b9fc,2019-06-11 12:18:51,OuterProduct_7,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_7/log/mappir.log,../gen/HTst_pirTest/OuterProduct_7/log/runpir.log,../gen/HTst_pirTest/OuterProduct_7/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_7/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_7/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_7/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_7/log/runproute.log,../gen/HTst_pirTest/OuterProduct_7/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_7/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_7/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_7/log/,../gen/HTst_pirTest/OuterProduct_7/log/gentst.log,../gen/HTst_pirTest/OuterProduct_7/log/maketst.log,../gen/HTst_pirTest/OuterProduct_7/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,110816,15421,5.00,0,55455,0.0000,0.0000,0.0000,10,-nan,0.0000,,57.682200485,,0:48.04,10059,,True,False,True,0.0,0.509,26.061,0:50.20,True
e834b9fc,2019-06-11 12:18:51,OuterProduct_8,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/OuterProduct_8/log/mappir.log,../gen/HTst_pirTest/OuterProduct_8/log/runpir.log,../gen/HTst_pirTest/OuterProduct_8/log/genpsim.log,../gen/HTst_pirTest/OuterProduct_8/log/gentrace.log,../gen/HTst_pirTest/OuterProduct_8/log/runpsim.log,../gen/HTst_pirTest/OuterProduct_8/log/runpsim.sh,../gen/HTst_pirTest/OuterProduct_8/log/runproute.log,../gen/HTst_pirTest/OuterProduct_8/log/runproute.sh,../gen/HTst_pirTest/OuterProduct_8/plastisim/summary.csv,../gen/HTst_pirTest/OuterProduct_8/pir/AccelMain.scala,../gen/HTst_pirTest/OuterProduct_8/log/,../gen/HTst_pirTest/OuterProduct_8/log/gentst.log,../gen/HTst_pirTest/OuterProduct_8/log/maketst.log,../gen/HTst_pirTest/OuterProduct_8/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,129392,23618,5.50,0,71839,0.0000,0.0000,0.0000,11,-nan,0.0000,,62.977586109,,0:53.15,10073,,True,False,True,0.0,0.508,26.024,0:56.88,True
e834b9fc,2019-06-11 12:18:51,SGD_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/SGD_0/log/mappir.log,../gen/HTst_pirTest/SGD_0/log/runpir.log,../gen/HTst_pirTest/SGD_0/log/genpsim.log,../gen/HTst_pirTest/SGD_0/log/gentrace.log,../gen/HTst_pirTest/SGD_0/log/runpsim.log,../gen/HTst_pirTest/SGD_0/log/runpsim.sh,../gen/HTst_pirTest/SGD_0/log/runproute.log,../gen/HTst_pirTest/SGD_0/log/runproute.sh,../gen/HTst_pirTest/SGD_0/plastisim/summary.csv,../gen/HTst_pirTest/SGD_0/pir/AccelMain.scala,../gen/HTst_pirTest/SGD_0/log/,../gen/HTst_pirTest/SGD_0/log/gentst.log,../gen/HTst_pirTest/SGD_0/log/maketst.log,../gen/HTst_pirTest/SGD_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,54118,116531,4.00,0,78637,0.0000,0.0000,0.0000,8,-nan,0.0000,,49.065614007,,0:46.26,40941,,True,False,True,0.0,0.825,0.003,3:13.56,True
